@ YASP %s V3.0
@ TYPE %s POSITION
@ NUMBER-BEAMS %d 1
@ MODE %s CORBIT
@ TURN-NO %d 1
@ BUNCH-ID %d -1
@ ACCELERATOR %s SPS
@ TRANSFER %s SPSRING
@ TWISS %s SPS-LHC-Q20-2021v1
@ MODEL-LINK %s 
@ SUPER-CONTEXT %s MD_SCRUB_26_L27600_Q20_2024_V1
@ CONTEXT %s MD_SCRUB_26_L27600_Q20_2024_V1
@ USER %s SPS.USER.LHCMD4
@ CYCNUM %d 52
@ CYCTIME %d 20
@ EXTRACTION %d 0
@ P %f     25.920
@ DPP %f      -0.320
@ DPP-FORCED %f       0.000
@ DATE-CODE %d 1710091471350
@ DATE %s 10/03/24
@ TIME %s 18-24-31
@ COMMENT %s " Type = Orbit "
@ RAWDATA %s YES
@ HW-SETTINGS %s false
@ MONITOR-H-NUM %d 113
@ MONITOR-V-NUM %d 114
@ CORRECTOR-H-NUM %d 108
@ CORRECTOR-V-NUM %d 108
# MONITOR  %s micron
* NAME  PLANE  BEAM  POS  RMS  SUM  HW-STATUS STATUS STATUS-TAG
 MDH.12207            H 1 logical.RDH.12207        0.0000     0.0000
 MDH.12407            H 1 logical.RDH.12407        0.0000     0.0000
 MDH.12607            H 1 logical.RDH.12607        0.0000     0.0000
 MDH.12807            H 1 logical.RDH.12807        0.0000     0.0000
 MDH.13007            H 1 logical.RDH.13007        0.0000     0.0000
 MDH.13207            H 1 logical.RDH.13207        0.0000     0.0000
 MDH.13407            H 1 logical.RDH.13407        0.0000     0.0000
 MDH.13607            H 1 logical.RDH.13607       29.7921     0.0000
 MDH.20207            H 1 logical.RDH.20207        0.0000     0.0000
 MDH.20407            H 1 logical.RDH.20407        0.0000     0.0000
 MDH.20607            H 1 logical.RDH.20607        0.0000     0.0000
 MDH.20807            H 1 logical.RDH.20807        0.0000     0.0000
 MDH.21007            H 1 logical.RDH.21007        0.0000     0.0000
 MDH.21207            H 1 logical.RDH.21207        0.0000     0.0000
 MDH.21407            H 1 logical.RDH.21407        0.0000     0.0000
 MDHA.21606           H 1 logical.RDHA.21606       0.0000     0.0000
 MDHA.21806           H 1 logical.RDHA.21806     -47.9613     0.0000
 MDH.22007            H 1 logical.RDH.22007        0.0000     0.0000
 MDH.22207            H 1 logical.RDH.22207        0.0000     0.0000
 MDH.22407            H 1 logical.RDH.22407        0.0000     0.0000
 MDH.22607            H 1 logical.RDH.22607        0.0000     0.0000
 MDH.22807            H 1 logical.RDH.22807        0.0000     0.0000
 MDH.23007            H 1 logical.RDH.23007        0.0000     0.0000
 MDH.23207            H 1 logical.RDH.23207        0.0000     0.0000
 MDH.23407            H 1 logical.RDH.23407        0.0000     0.0000
 MDH.23607            H 1 logical.RDH.23607        0.0000     0.0000
 MDH.30207            H 1 logical.RDH.30207        0.0000     0.0000
 MDH.30407            H 1 logical.RDH.30407        0.0000     0.0000
 MDH.30607            H 1 logical.RDH.30607        0.0000     0.0000
 MDH.30807            H 1 logical.RDH.30807        0.0000     0.0000
 MDH.31007            H 1 logical.RDH.31007        0.0000     0.0000
 MDH.31207            H 1 logical.RDH.31207       34.4623     0.0000
 MDH.31407            H 1 logical.RDH.31407        0.0000     0.0000
 MDH.31607            H 1 logical.RDH.31607        0.0000     0.0000
 MDH.31807            H 1 logical.RDH.31807        0.0000     0.0000
 MDH.32007            H 1 logical.RDH.32007        0.0000     0.0000
 MDH.32207            H 1 logical.RDH.32207        0.0000     0.0000
 MDH.32407            H 1 logical.RDH.32407        0.0000     0.0000
